name,club,league,nation,playstyle,global_score,stats_pace,stats_shooting,stats_passing,stats_dribbling,stats_defending,stats_physicality,price,position,player_type,is_icon,is_hero
Rodrigues,111339,68,38,Whipped+Pass,85,89,83,86,85,81,79,12500,LB,TOTW,False,False
Mathieu Gorgelin,1738,16,18,Footwork,85,84,83,86,85,65,85,13500,GK,TOTW,False,False
Abderrazak Hamdallah,111674,350,129,,78,61,79,70,75,31,79,350,ST,Normal,False,False
Roger Fernandes,1896,308,38,Quick+Step,85,94,83,80,86,46,61,13000,RM,TOTW,False,False
Mouctar Diakhaby,461,53,118,Slide+Tackle,85,82,50,66,70,87,85,12750,CB,TOTW,False,False
Benedict Hollerbach,1831,19,21,Rapid,85,91,85,75,87,40,85,13250,LM,TOTW,False,False
Javier Rodríguez Galiano,450,53,45,Intercept,85,87,60,73,80,85,86,13000,RB,TOTW,False,False
Alvyn Antonio Sanches,1862,189,47,Press+Proven,85,89,75,81,89,80,82,12750,CM,TOTW,False,False
Javier Ontiveros Parra,1968,54,45,Incisive+Pass,85,78,85,89,85,51,70,12500,CAM,TOTW,False,False
Julian Chabot,36,19,21,,77,51,29,44,56,78,83,350,CB,Normal,False,False
Georgios Masouras,160,19,22,Power+Shot,85,89,88,87,85,63,82,13250,ST,TOTW,False,False
Marc Roca Junqué,449,53,45,,78,61,65,75,74,72,73,350,CDM,Normal,False,False
Ianis Stoica,114147,330,39,Finesse+Shot,85,93,87,81,86,48,84,12500,ST,TOTW,False,False
Yankuba Minteh,1808,13,116,Quick+Step,85,97,83,80,90,56,72,13500,RM,TOTW,False,False
Patrick Mortensen,271,1,13,Power+Header,85,78,88,79,85,46,95,12500,ST,TOTW,False,False
Juan Luis Sánchez Velasco,481,53,45,Relentless,85,85,77,82,87,86,82,12750,CM,TOTW,False,False
Alan de Souza Guimarães,1900,308,54,Finesse+Shot,85,88,83,86,88,66,65,12750,CAM,TOTW,False,False
Gabriel Cléùr,112427,351,195,Jockey,85,85,63,77,80,83,89,12500,RB,TOTW,False,False
Nabil Bentaleb,65,16,97,,78,52,72,77,79,71,75,450,CDM,Normal,False,False
Assane Diao Diaoune,1745,31,45,Quick+Step,85,95,84,78,88,44,73,12500,LW,TOTW,False,False
Bas Kuipers,1908,10,34,Jockey,85,87,56,80,82,85,87,12750,LB,TOTW,False,False
Momoko Tanikawa,21,2215,163,Long+Ball+Pass,85,86,83,87,88,81,85,12500,CM,TOTW,False,False
Jubal Rocha Mendes Júnior,57,16,54,Anticipate,85,81,55,76,78,85,88,12750,CB,TOTW,False,False
Edin Višca,436,68,8,First+Touch,85,90,85,88,89,53,78,12750,RM,TOTW,False,False
Mikkel Damsgaard,1925,13,13,Dead+Ball,85,93,86,85,90,73,80,13000,CAM,TOTW,False,False
Dennis Eckert Ayensa,232,4,21,Press+Proven,85,93,87,80,89,42,82,12750,ST,TOTW,False,False
Mikel Jauregizar Alboniga,448,53,45,Bruiser,85,84,79,82,85,86,88,13000,CDM,TOTW,False,False
Josh Campbell,81,50,42,Relentless,85,90,83,85,87,80,89,12250,CAM,TOTW,False,False
Jayden Nelson,101112,39,70,Rapid,85,95,84,85,90,67,69,12500,RW,TOTW,False,False
Hákon Arnar Haraldsson,65,16,24,Tiki+Taka,85,90,83,85,89,70,82,13000,LM,TOTW,False,False
Vanja Milinkovic-Savic,54,31,51,Footwork,85,89,85,92,87,52,85,13000,GK,TOTW,False,False
Jaedyn Shaw,116303,2221,95,Power+Shot,85,93,85,88,89,56,80,13250,CAM,TOTW,False,False
Daniel James,8,14,50,Whipped+Pass,85,95,85,83,87,56,81,13250,RM,TOTW,False,False
Adam Daghim,191,80,13,Flair,85,93,85,78,90,75,89,12500,ST,TOTW,False,False
Tai Baribo,112134,39,26,Chip+Shot,85,87,89,68,85,40,86,12500,ST,TOTW,False,False
Judith Coquet,70,2218,18,Incisive+Pass,85,89,83,85,87,75,80,12500,CM,TOTW,False,False
João Lucas de Souza Cardoso,449,53,95,Intercept,85,84,75,83,85,86,79,12500,CDM,TOTW,False,False
Cryzan Queiroz Barcelos,111724,2012,54,Power+Header,85,90,86,80,85,35,88,12500,ST,TOTW,False,False
Issa Soumaré,1738,16,136,Trivela,85,94,85,80,85,36,82,12500,LM,TOTW,False,False
Dan Casey,83,50,25,Power+Header,85,80,60,70,75,85,88,12500,CB,TOTW,False,False
Oliver Antman,100632,10,17,Flair,85,93,85,82,88,55,75,12500,RM,TOTW,False,False
Marius Müller,175,19,21,Far+Throw,85,86,85,71,89,41,86,12750,GK,TOTW,False,False
Robin Gosens,110374,31,21,,79,72,74,73,75,76,80,350,LB,Normal,False,False
Joel Grodowski,159,2076,21,Rapid,85,95,85,75,87,46,89,12500,RW,TOTW,False,False
Mert Müldür,326,68,48,Aerial,85,88,65,77,85,84,86,12500,RB,TOTW,False,False
Diego Javier Llorente Ríos,449,53,45,Anticipate,85,82,50,77,80,87,85,12250,CB,TOTW,False,False
Mauro Arambarri,1860,53,60,,78,60,65,72,74,78,78,350,CDM,Normal,False,False
Thierry Ambrose,100081,4,18,Chip+Shot,85,92,88,80,85,44,80,12000,ST,TOTW,False,False
Jeffrey Gouweleeuw,100409,19,34,Block,85,82,67,80,76,88,85,12500,CB,TOTW,False,False
Ibrahima Sissoko,160,19,126,Bruiser,85,82,76,85,81,86,94,12000,CDM,TOTW,False,False
Colm Whelan,305,65,25,Quick+Step,85,91,88,83,84,60,85,12500,ST,TOTW,False,False
Tiago Alexandre de Sousa Esgaio,112513,308,38,Jockey,85,84,68,81,84,87,85,12500,RB,TOTW,False,False
Marten de Roon,115845,31,34,,79,64,71,75,75,82,83,500,CM,Normal,False,False
Louis Munteanu,114385,330,39,Power+Header,85,93,86,85,87,46,84,12250,ST,TOTW,False,False
Víctor García Raja,131110,54,45,Rapid,85,92,85,87,90,66,80,12000,RM,TOTW,False,False
Miroslav Stevanovic,324,189,8,Incisive+Pass,85,89,84,88,85,49,80,12000,CAM,TOTW,False,False
Dušan Vlahović,45,31,51,,84,78,84,69,79,29,83,1200,ST,Normal,False,False
Jack Grealish,10,13,14,Press+Proven,84,76,76,82,88,53,73,1200,LW,Normal,False,False
Sandy Baltimore,5,2216,18,,84,84,72,85,84,64,69,1200,RM,Normal,False,False
Kadeisha Buchanan,5,2216,70,Intercept,84,67,44,58,65,86,84,1200,CB,Normal,False,False
Manuela Zinsberger,1,2216,4,,84,84,77,78,85,46,85,1200,GK,Normal,False,False
Kalidou Koulibaly,605,350,136,,84,76,48,64,67,85,84,1300,CB,Normal,False,False
Yassine Bounou,605,350,129,Far+Throw,84,81,82,77,86,38,83,1200,GK,Normal,False,False
Ingrid Syrstad Engen,241,2222,36,Intercept,84,72,61,81,77,86,80,1200,CB,Normal,False,False
Amanda Ilestedt,1,2216,46,Anticipate,84,68,46,65,63,87,78,1200,CB,Normal,False,False
Hannah Blundell,11,2216,14,,84,70,54,72,73,85,72,1300,LB,Normal,False,False
Linda Dallmann,21,2215,21,,84,77,78,81,87,46,59,1200,RM,Normal,False,False
Glódís Perla Viggósdóttir,21,2215,24,,84,73,54,68,61,86,81,1300,CB,Normal,False,False
Lukáš Hrádecký,32,19,17,,84,85,80,69,87,40,82,1300,GK,Normal,False,False
Benjamin White,1,13,14,,84,73,35,77,78,83,80,1300,RB,Normal,False,False
Francesco Acerbi,131682,31,27,,84,60,50,64,65,86,80,1300,CB,Normal,False,False
Lisa Boattin,45,2236,27,,84,75,66,81,81,81,85,1400,LB,Normal,False,False
Jane Campbell,116306,2221,95,,84,84,83,85,83,40,85,1300,GK,Normal,False,False
Catarina Cantanhede Macario,5,2216,95,,84,83,82,80,87,57,72,1300,CAM,Normal,False,False
Arianna Caruso,21,2215,27,,84,74,80,82,87,71,72,1200,CM,normal,False,False
Sara Däbritz,66,2218,21,,84,76,81,84,87,74,72,1200,CM,Normal,False,False
Achraf Hakimi,73,16,129,,84,91,76,80,80,75,78,2200,RB,Normal,False,False
Griedge Mbock,73,2218,18,,84,63,55,66,66,85,83,1200,CB,Normal,False,False
Diogo Meireles Costa,236,308,38,,84,83,78,82,86,35,83,1200,GK,Normal,False,False
Manuela Giugliano,52,2236,27,,84,81,80,84,86,72,74,1300,CM,Normal,False,False
Victor Boniface,32,19,133,Power+Shot,82,73,83,66,80,38,82,650,ST,Normal,False,False
Maximilian Mittelstädt,36,19,21,,79,74,62,72,77,77,72,350,LB,Normal,False,False
Fernando Muslera,325,68,60,,81,81,81,71,80,35,82,650,GK,Normal,False,False
Stefan Posch,115845,31,4,,78,75,55,68,65,79,75,350,RB,normal,False,False
Esther González Rodríguez,116310,2221,45,,81,77,82,69,79,31,72,400,ST,Normal,False,False
Paulo Gazzaniga,110062,53,52,,82,82,80,83,81,57,82,650,GK,Normal,False,False
Sofie Svava,66,2218,13,,79,83,53,72,77,76,79,650,LB,Normal,False,False
Josip Juranovic,1831,19,10,,84,85,74,83,80,82,75,14250,RB,Total Rush,False,False
Daley Blind,110062,53,34,,80,36,62,83,77,83,70,650,CB,Normal,False,False
Radu Drăgușin,18,13,39,,84,83,46,63,75,84,85,23250,CB,IF,False,False
Eljif Elmas,54,31,19,,79,73,72,74,82,66,67,350,CAM,normal,False,False
Yerry Mina,1842,31,56,,84,76,63,80,76,85,84,23500,CB,Total Rush,False,False
Temwa Chawinga,116309,2221,125,,77,80,76,70,78,46,73,350,RM,Normal,False,False
Elias Saad,110329,19,145,,84,86,80,80,89,43,70,15250,LW,Trailblazers,False,False
Antonio José Raíllo Arenas,453,53,45,,84,80,45,74,67,87,85,14500,CB,Trailblazers,False,False
Maximilian Beier,22,19,21,,78,89,79,65,79,26,60,650,ST,Normal,False,False
Kevin Danso,18,13,4,,80,75,32,57,62,80,85,650,CB,normal,False,False
Weston McKennie,45,31,95,,78,76,73,77,78,79,80,650,CM,Normal,False,False
Emre Can,22,19,21,,82,77,78,74,76,82,86,700,CDM,Normal,False,False
Arnau Martínez López,110062,53,45,,79,80,50,72,74,74,70,350,RB,Normal,False,False
Melvin Bard,72,16,18,,78,78,52,69,74,75,76,400,LB,Normal,False,False
Igor Zubeldia Elorza,457,53,45,,80,78,63,74,73,80,82,650,CB,Normal,False,False
Thierry Rendall Correia,461,53,38,,78,92,50,70,77,72,71,650,RB,Normal,False,False
Maxence Caqueret,1745,31,18,,78,75,62,75,79,75,73,650,CM,normal,False,False
Lucas Digne,2,13,18,,79,73,68,78,76,76,74,350,LB,Normal,False,False
Mehdi Taremi,131682,31,161,,80,78,79,75,81,38,73,350,ST,Normal,False,False
Xherdan Shaqiri,896,189,47,,80,78,82,84,82,47,74,27500,RW,IF,False,False
Ricardo Pepi,247,10,95,,84,86,88,77,84,54,85,21250,ST,SIF,False,False
Erëleta Memeti,10029,2215,219,,80,84,70,76,80,51,64,350,LW,Normal,False,False
Sheila García Gómez,243,2222,45,,79,85,75,73,80,73,68,650,RB,Normal,False,False
Jonas Wind,175,19,13,,78,48,79,72,77,37,78,350,ST,Normal,False,False
Samuel Omorodion Aghehowa,236,308,45,,80,84,84,70,80,28,77,24000,ST,IF,False,False
Valentin Rongier,219,16,18,,79,65,65,75,78,75,78,650,CDM,Normal,False,False
Saúl Ñíguez Esclápez,481,53,45,,78,69,75,76,77,77,75,350,CM,Normal,False,False
Hans Vanaken,231,4,7,,80,45,79,83,77,60,76,650,CAM,Normal,False,False
Lorenzo Pellegrini,52,31,27,,83,79,78,83,83,74,78,900,CAM,Normal,False,False
Ibrahima Konaté,9,13,18,,83,75,34,59,68,83,84,900,CB,Normal,False,False
Ashleigh Neville,18,2216,14,,83,76,70,77,77,85,83,900,LB,Normal,False,False
Dušan Tadić,326,68,51,,83,64,79,85,81,43,78,900,LM,Normal,False,False
Magdalena Eriksson,21,2215,46,,83,63,46,72,66,85,81,900,CB,Normal,False,False
Katharina Naschenweng,21,2215,4,,83,79,56,77,79,82,74,900,LB,Normal,False,False
Almuth Schult,116309,2221,21,,83,82,81,82,84,38,85,4000,GK,Normal,False,False
Sherida Spitse,245,2229,34,,83,66,76,85,73,79,80,900,CDM,Normal,False,False
Edmond Tapsoba,32,19,101,,83,75,54,68,70,85,79,900,CB,Normal,False,False
Lucas Torreira,325,68,60,,83,76,69,78,81,81,81,900,CDM,Normal,False,False
Kieran Trippier,13,13,14,Whipped+Pass,83,67,65,85,78,81,72,900,RB,Normal,False,False
Marcos Acuña,1876,1003,52,,83,74,74,82,82,80,84,1200,LB,Normal,False,False
Ismaël Bennacer,219,16,97,,83,77,73,82,85,78,75,900,CDM,normal,False,False
Ellie Carpenter,66,2218,195,,83,81,51,78,77,81,79,900,RB,Normal,False,False
Steph Catley,1,2216,195,,83,85,66,80,78,78,76,900,LB,Normal,False,False
Andreas Christensen,241,53,13,,83,67,32,68,71,85,76,900,CB,Normal,False,False
Erin Cuthbert,5,2216,42,,83,79,80,82,82,75,69,900,CM,Normal,False,False
Damaris Berta Egurrola Wienke,66,2218,34,Long+Ball+Pass,83,61,68,82,79,80,82,900,CM,Normal,False,False
José María Giménez,240,53,60,,83,71,46,58,61,85,82,900,CB,Normal,False,False
Lucas Hernández,73,16,18,,83,74,54,72,71,84,78,900,CB,Normal,False,False
Mateo Kovačić,10,13,10,,83,69,67,82,87,71,70,900,CM,Normal,False,False
Konrad Laimer,21,19,4,Block,83,80,69,77,77,82,78,900,CDM,Normal,False,False
Robin Le Normand,240,53,45,,83,62,26,54,60,84,79,900,CB,Normal,False,False
Manuel Locatelli,45,31,27,,83,64,70,80,78,79,80,900,CDM,Normal,False,False
Álvaro Borja Morata Martín,325,68,45,,83,82,81,73,80,31,79,900,ST,normal,False,False
Alyssa Naeher,116305,2221,95,,83,85,81,83,82,46,87,900,GK,Normal,False,False
Pedro António Pereira Gonçalves,237,308,38,Tiki+Taka,83,78,82,84,84,63,68,900,LW,Normal,False,False
Constance Picaud,116036,2218,18,,83,82,79,76,86,47,82,900,GK,Normal,False,False
Ivan Provedel,115841,31,27,,83,84,79,80,85,42,84,900,GK,Normal,False,False
David Raya Martin,1,13,45,,83,82,81,86,82,57,81,900,GK,Normal,False,False
Guido Rodríguez,19,13,52,Anticipate,83,51,58,72,70,85,80,900,CDM,Normal,False,False
Alessio Romagnoli,115841,31,27,,83,64,40,56,69,85,79,900,CB,Normal,False,False
Ashley Sanchez,116303,2221,95,,83,80,80,79,84,38,70,900,CAM,Normal,False,False
Saki Kumagai,52,2236,163,,83,51,70,77,80,85,78,900,CM,Normal,False,False
Elena Linari,52,2236,27,,83,72,43,63,68,83,80,900,CB,Normal,False,False
Teun Koopmeiners,45,31,34,,83,66,78,83,78,75,78,900,CM,Normal,False,False
Toby Alderweireld,230,4,7,,80,50,61,74,66,81,82,350,CB,Normal,False,False
Mattéo Guendouzi,115841,31,18,,80,72,71,78,79,75,81,650,CM,Normal,False,False
Pierre-Emile Højbjerg,219,16,13,,80,50,73,76,74,77,80,450,CDM,Normal,False,False
Mathias Kvistgaarden,269,1,13,,83,89,83,81,80,60,78,17000,CAM,IF,False,False
Carlos Miguel Coronel,689,39,58,,83,84,83,85,84,51,82,19750,GK,IF,False,False
Gaëtan Perrin,57,16,18,,83,91,83,82,80,52,74,17250,RM,IF,False,False
Enrico Delprato,50,31,27,,83,85,62,74,79,83,85,22500,CB,IF,False,False
Jean-Eudes Aholou,1530,16,108,,83,72,76,81,82,82,86,19250,CDM,IF,False,False
Patrick Erras,576,19,21,,83,77,56,76,65,85,82,18500,CB,IF,False,False
Alassane Ndao,101033,68,136,,83,90,79,84,83,55,77,17500,RM,IF,False,False
Lars-Jørgen Salvesen,300,41,36,,83,84,83,76,79,49,89,18000,ST,IF,False,False
Vakoun Issouf Bayo,1795,14,108,,83,89,84,76,85,33,84,16500,ST,IF,False,False
Japhet Tanganga,97,14,14,,83,81,45,73,78,83,86,21000,CB,IF,False,False
Kwame Poku,1938,60,117,,83,92,80,79,83,58,64,18250,RM,IF,False,False
Marvin Friedrich,23,19,21,,83,75,52,68,62,86,83,17000,CB,IF,False,False
Lamine Fanne Dabo,433,56,45,,83,83,65,76,84,81,84,18250,CDM,IF,False,False
Mathías Olivera,48,31,60,,77,71,50,68,71,75,73,350,LB,Normal,False,False
Ayoze Pérez Gutiérrez,483,53,45,,79,78,73,76,82,58,65,350,LM,Normal,False,False
Telasco Segovia,114510,308,61,,83,83,75,83,84,77,78,18000,CM,IF,False,False
Antonio Sanabria,54,31,58,,83,86,83,79,87,40,68,19750,ST,IF,False,False
Luis Palma,78,50,81,,83,87,84,84,86,45,75,31000,LM,IF,False,False
Muhammed Cham,436,68,4,,83,86,83,80,84,35,70,16000,CAM,IF,False,False
Bryan Gil Salvatierra,110062,53,45,,83,88,80,83,88,40,70,30250,LW,IF,False,False
Juan Gabriel Rodríguez,112670,1003,52,,83,80,50,70,75,83,86,18000,CB,IF,False,False
Abdullah Al Salem,112883,350,183,,83,82,84,83,81,75,85,16750,ST,IF,False,False
Luke McCowan,78,50,42,,83,84,85,83,82,74,76,64500,CM,IF,False,False
Leandro Cabrera,452,53,60,,83,74,54,74,65,83,88,16500,CB,IF,False,False
Wieke Kaptein,5,2216,34,,83,83,81,80,86,80,82,18000,CM,IF,False,False
Kevin Schade,1925,13,21,,83,95,82,78,83,40,76,17000,LW,IF,False,False
Jean-Luc Dompé,28,20,18,,83,87,82,81,83,54,67,31000,LW,IF,False,False
Dan Ndoye,189,31,47,,83,90,77,81,86,72,76,17500,RM,IF,False,False
Berke Özer,131174,68,48,,83,83,84,81,86,42,82,21750,GK,IF,False,False
Oliver Valaker Edvardsen,100632,10,36,,83,94,80,72,86,66,82,20250,LM,IF,False,False
Moses Simon,71,16,133,,83,93,77,78,85,41,71,43750,ST,IF,False,False
Jin Woo Jeon,1477,83,167,,83,90,83,76,80,56,77,17500,LW,IF,False,False
Maxim De Cuyper,231,4,7,,83,88,80,86,84,76,78,35750,LB,IF,False,False
Harry Smith,1934,61,14,,83,80,83,75,82,62,85,19500,ST,IF,False,False
Sunil Chhetri,113302,2149,159,,83,89,83,73,81,49,83,28000,LW,IF,False,False
Aitor Paredes Casamichana,448,53,45,,83,81,42,56,63,84,83,19000,CB,IF,False,False
Yunus Akgün,325,68,48,,83,93,76,75,87,41,70,17500,RM,IF,False,False
Noë Dussenne,1862,189,7,,83,76,50,67,64,85,87,17500,CB,TOTW,False,False
Omar Sijaric,506,2076,15,,83,88,81,83,80,65,79,17750,LM,TOTW,False,False
Lukas Kübler,25,19,21,,83,86,58,74,80,83,85,32000,RB,TOTW,False,False
Claudio Aquino,101088,353,52,,83,84,83,85,86,55,82,20000,CAM,TOTW,False,False
Jae Sung Lee,169,19,167,,83,80,83,85,86,68,70,29500,CAM,TOTW,False,False
Callum Lang,1790,14,14,,83,90,83,82,83,58,84,17000,CAM,TOTW,False,False
Shuto Machino,576,19,163,,83,88,83,76,86,44,82,18250,CAM,TOTW,False,False
Marin Šverko,205,31,10,,83,82,53,71,78,83,86,18000,CB,TOTW,False,False
Manuel Cicconi,112493,32,27,,83,87,82,83,85,65,75,18250,LM,TOTW,False,False
Thierno Barry,483,53,18,,83,89,85,70,83,31,78,18750,ST,TOTW,False,False
Moritz Nicolas,23,19,21,,83,87,86,80,87,33,83,31500,GK,TOTW,False,False
Nick Doodeman,1907,10,34,,83,88,83,81,83,50,72,16500,RB,TOTW,False,False
Ola Aina,14,13,133,,83,93,71,79,83,81,83,43500,RB,TOTW,False,False
Dean Huijsen,1943,13,45,,83,81,59,76,79,86,82,37750,CB,TOTW,False,False
Morgan Rogers,2,13,14,,83,87,83,83,86,65,81,19500,LM,TOTW,False,False
Mattéo Tramoni,110738,32,18,,83,95,79,80,83,60,77,20500,LM,TOTW,False,False
Ciaron Brown,1951,14,35,,83,83,62,71,76,84,89,17500,CB,TOTW,False,False
Geny Cipriano Catamo,237,308,130,,83,94,80,76,88,71,66,18000,RM,TOTW,False,False
Hugo Siquet,231,4,7,,83,87,70,86,83,78,80,20000,LB,TOTW,False,False
Josh Eccles,1800,14,14,,83,83,67,81,80,84,82,17750,CDM,TOTW,False,False
Nicola Leali,110556,31,27,,83,86,84,74,85,47,80,18500,GK,TOTW,False,False
Nathan Lowe,1803,61,14,,83,83,85,70,82,43,87,15000,ST,TOTW,False,False
Lautaro Valenti,50,31,52,,83,84,65,70,73,83,89,19000,CB,TOTW,False,False
Joe Lolley,111400,351,14,,83,85,83,82,86,59,76,17250,ST,TOTW,False,False
Roman Kvet,537,4,12,,83,83,86,85,84,75,85,16500,CM,TOTW,False,False
Emanuel Emegha,76,16,34,,83,92,83,67,81,41,85,25250,ST,TOTW,False,False
Davidson Da Luz Pereira,101014,68,54,,83,90,81,77,87,48,80,17250,LM,TOTW,False,False
Angus Thurgate,114023,351,195,,83,83,73,80,84,76,85,16000,CDM,TOTW,False,False
Amankwah Forson,1792,14,117,,83,92,70,80,87,69,66,17250,CAM,TOTW,False,False
Robson Alves de Barros,1896,308,54,,83,84,51,65,72,85,80,15500,CB,TOTW,False,False
Eliezer Mayenda,106,14,45,,83,82,83,79,84,54,83,23250,CAM,TOTW,False,False
Nathanaël Saintini,67,17,18,,83,83,55,72,68,81,88,15250,CB,TOTW,False,False
Jakob Breum,100632,10,13,Power+Shot,83,86,80,78,84,55,80,15500,CAM,TOTW,False,False
Musa Barrow,112393,350,116,Rapid,83,92,81,76,83,40,72,15750,LW,TOTW,False,False
Lucas Oliveira Rosa,462,53,54,Quick+Step,83,88,55,71,74,80,77,18250,LB,TOTW,False,False
Nikola Krstovic,347,31,15,Power+Header,83,80,83,65,81,35,83,15750,ST,TOTW,False,False
Adrian Segecic,111400,351,195,Long+Throw,83,94,78,79,83,60,72,14500,LW,TOTW,False,False
Mahdi Camara,378,16,18,Press+Proven,83,75,71,80,85,84,83,17500,CM,TOTW,False,False
Pedro Jorge Gonçalves Malheiro,436,68,38,Whipped+Pass,83,90,74,76,83,78,73,15750,RB,TOTW,False,False
Ferran Jutglà Blanch,231,4,45,Finesse+Shot,83,86,83,75,87,39,85,19250,ST,TOTW,False,False
Hugo Picard,62,17,18,Whipped+Pass,83,90,80,81,83,71,67,15000,LM,TOTW,False,False
Nastasic,100888,53,51,Bruiser,83,75,45,72,65,84,83,16750,CB,TOTW,False,False
Batcheba Louis,116036,2218,80,Quick+Step,83,93,83,77,84,46,74,17000,ST,TOTW,False,False
Mbangula,45,31,7,Rapid,83,93,80,77,84,50,70,19750,LM,TOTW,False,False
Leandro Barreiro Martins,234,308,31,Relentless,83,81,71,78,86,83,73,17000,CM,TOTW,False,False
Musa Al Tamari,70,16,164,Finesse+Shot,83,93,80,75,88,46,66,18000,ST,TOTW,False,False
Rasmus Kristensen,1824,19,13,Slide+Tackle,83,80,74,76,80,83,85,20000,RB,TOTW,False,False
Myron Boadu,160,19,34,Finesse+Shot,83,92,83,72,85,40,76,16500,ST,TOTW,False,False
James Trafford,1796,14,14,Cross+Claimer,83,84,83,82,85,51,83,15500,GK,TOTW,False,False
Samuel Gigot,115841,31,18,Bruiser,83,74,45,70,67,84,88,16000,CB,TOTW,False,False
Enrique García Martínez,463,53,45,Power+Header,83,70,85,74,83,54,84,16000,ST,TOTW,False,False
Martijn Kaars,110588,20,34,Trivela,83,87,83,71,84,48,81,14500,ST,TOTW,False,False
Filip Krastev,1914,10,9,Pinged+Pass,83,85,78,82,83,60,60,14000,LM,TOTW,False,False
Modibo Sagnan,70,16,126,Intercept,83,80,42,70,70,83,86,14250,CB,TOTW,False,False
Rey Manaj,101041,68,1,Power+Shot,83,83,85,70,81,40,78,16500,ST,TOTW,False,False
Marta Cazalla Garcia,10029,2215,45,Pinged+Pass,83,80,53,60,63,84,83,15000,CB,TOTW,False,False
Luca Vignali,113974,32,27,Relentless,83,90,75,80,82,80,83,14750,RB,TOTW,False,False
Adam Hložek,10029,19,12,Aerial,83,83,84,80,84,39,85,15000,RM,TOTW,False,False
Semir Telalovic,110176,20,21,Dead+Ball,83,83,86,74,80,55,88,14250,ST,TOTW,False,False
Chrisantus Uche,1860,53,133,Bruiser,83,85,70,72,80,83,86,15000,ST,TOTW,False,False
Yari Verschaeren,229,4,7,Whipped+Pass,83,83,82,84,90,55,57,14250,CM,TOTW,False,False
Alimami Gory,111817,17,18,Power+Header,83,92,83,70,87,37,75,14750,RM,TOTW,False,False
Nuno Gonçalo Rocha Moreira,114510,308,38,Finesse+Shot,83,86,82,83,85,46,62,14000,LW,TOTW,False,False
Morgan Guilavogui,110329,19,118,Flair,83,92,83,78,83,45,82,15250,RW,TOTW,False,False
Grady Diangana,109,14,110,Technical,83,93,83,77,84,40,70,16250,ST,TOTW,False,False
Leon Bailey,2,13,82,,82,90,78,77,86,38,62,650,RM,Normal,False,False
Dejan Kulusevski,18,13,46,,82,75,77,80,83,57,80,650,RM,Normal,False,False
Destiny Udogie,18,13,27,,82,88,65,74,80,78,80,750,LB,Normal,False,False
Bethany England,18,2216,14,,82,66,85,67,77,40,72,600,ST,Normal,False,False
Koen Casteels,112391,350,7,,82,82,79,74,85,45,83,650,GK,Normal,False,False
Fábio Henrique Tavares,607,350,54,,82,58,69,78,77,80,82,650,CDM,Normal,False,False
Marcelo Brozović,112139,350,10,,82,66,74,79,80,80,80,650,CDM,Normal,False,False
Franck Yannick Kessié,112387,350,108,,82,79,77,74,79,80,88,750,CDM,Normal,False,False
Otávio Edmilson da Silva Monteiro,112139,350,38,,82,78,71,81,85,67,74,650,CAM,Normal,False,False
Aleksandar Mitrović,605,350,51,Power+Header,82,64,82,62,73,28,88,650,ST,Normal,False,False
José Ignacio Fernández Iglesias,112391,350,45,,82,73,37,68,71,82,79,650,CB,Normal,False,False
Enzo Fernández,5,13,52,Long+Ball+Pass,82,69,73,82,80,73,77,650,CM,Normal,False,False
Reece James,5,13,14,,82,78,72,83,82,82,82,750,RB,Normal,False,False
Paula Fernández Jiménez,1853,2222,45,,82,77,74,80,79,80,78,650,CM,Normal,False,False
María Isabel Rodríguez Rivero,243,2222,45,,82,84,77,77,80,61,84,650,GK,Normal,False,False
Leila Ouahabi El Ouahabi,10,2216,45,,82,73,52,71,72,81,74,650,LB,Normal,False,False
Tanja Pawollek,1824,2215,37,,82,51,76,77,78,78,81,650,CM,Normal,False,False
Oliver Baumann,10029,19,21,,82,81,80,78,83,39,79,600,GK,Normal,False,False
Matthias Ginter,25,19,21,,82,54,59,71,66,85,75,650,CB,Normal,False,False
Bernd Leno,144,13,21,,82,83,79,76,84,53,82,650,GK,Normal,False,False
Frida Maanum,1,2216,36,,82,66,81,81,80,72,65,650,CM,Normal,False,False
Hailie Mace,116309,2221,95,,82,76,60,75,74,82,74,650,RB,Normal,False,False
John McGinn,2,13,42,,82,68,77,80,82,78,85,650,CM,Normal,False,False
Thomas Müller,21,19,21,,82,57,82,83,79,55,68,650,CAM,Normal,False,False
Casey Murphy,116303,2221,95,,82,84,80,74,82,40,86,650,GK,Normal,False,False
Mikel Oyarzabal Ugarte,457,53,45,,82,77,83,81,82,42,63,650,ST,Normal,False,False
Thomas Partey,1,13,117,,82,62,71,80,77,79,82,750,CDM,Normal,False,False
Ève Périsset,5,2216,18,,82,76,52,79,76,79,72,1300,RB,Normal,False,False
Pauline Peyraud-Magnin,45,2236,18,,82,80,80,82,83,47,82,650,GK,Normal,False,False
Felicitas Rauch,116303,2221,21,,82,80,57,72,76,80,76,650,LB,Normal,False,False
Cecilia Salvai,45,2236,27,,82,73,49,70,67,82,83,650,CB,Normal,False,False
Fabian Schär,13,13,47,,82,51,68,77,74,84,79,650,CB,Normal,False,False
Sophie Schmidt,116306,2221,70,,82,49,75,77,78,80,73,600,CM,Normal,False,False
Olivia Schough,131362,2232,46,,82,79,80,78,81,41,73,1300,LM,Normal,False,False
Desiree Scott,116309,2221,70,,82,61,54,70,75,82,79,850,CDM,Normal,False,False
