name,club,league,nation,playstyle,global_score,stats_pace,stats_shooting,stats_passing,stats_dribbling,stats_defending,stats_physicality,price,position,player_type,is_icon,is_hero
Salvatore Burrai,111433,32,27,,68,65,62,69,69,63,71,200,CDM,Normal,False,False
Alexander Busch,270,1,13,,68,54,29,45,53,69,67,200,CB,Normal,False,False
Jack Byrne,306,65,25,,68,70,65,69,70,49,64,200,RW,Normal,False,False
Hernesto Caballero,111008,1003,58,,68,53,59,59,64,70,65,900,CDM,Normal,False,False
Martín Cáceres,697,39,60,,68,64,51,63,64,67,74,200,CB,Normal,False,False
Gonzalo Cacicedo Verdú,100851,54,45,,68,48,53,57,56,67,75,200,CB,Normal,False,False
Maximiliano Caire,110969,1003,52,,68,67,53,62,66,67,61,550,RB,Normal,False,False
Alex Muyl,114162,39,95,,68,78,59,62,66,62,80,300,RM,Normal,False,False
Joel Mvuka,217,17,36,,68,91,57,59,72,41,46,300,RM,Normal,False,False
Moussa N'Diaye,229,4,136,,68,76,27,59,71,65,63,200,LB,Normal,False,False
Melween N'Dongala,111817,2218,18,,68,75,39,58,63,63,66,200,RB,Normal,False,False
Sophie Nachtigall,1824,2215,21,,68,67,59,60,68,55,64,200,CM,Normal,False,False
Nikolas Nartey,36,19,13,,68,69,49,67,73,66,68,200,CM,Normal,False,False
Kyle Naughton,1960,14,14,,68,54,51,63,66,70,65,200,CB,Normal,False,False
Federico Navarro,693,39,52,,68,74,44,61,69,68,57,200,CDM,Normal,False,False
Raúl Navarro del Río,10846,54,45,,68,65,57,63,67,65,66,200,RB,Normal,False,False
Duckens Nazon,101020,68,80,,68,76,68,51,67,24,63,200,ST,Normal,False,False
Alassane Ndao,101033,68,136,,68,76,61,62,70,31,54,200,RM,Normal,False,False
Loïc Nestor,1805,17,18,,68,48,45,54,55,68,79,200,CB,Normal,False,False
Roman Neustädter,681,4,40,,68,32,53,63,64,68,72,200,CB,Normal,False,False
Serge-Junior M. Ngouali,111705,56,115,,68,60,58,64,67,65,73,200,CDM,Normal,False,False
Ibrahima Niane,1530,16,136,,68,78,66,55,67,19,61,350,ST,Normal,False,False
Lee Nicholls,1939,60,14,,68,67,68,61,68,41,66,200,GK,Normal,False,False
Roland Niczuly,113378,330,39,,68,67,65,70,70,32,68,200,GK,Normal,False,False
Julian Niehues,111235,19,21,,68,59,54,59,64,67,77,300,CDM,Normal,False,False
Lasse Nielsen,101026,68,13,,68,65,33,53,53,66,79,200,CB,Normal,False,False
Luciano Nieto,114581,1014,52,,68,72,65,71,72,39,66,1100,CM,Normal,False,False
Carlos Nieto Herrero,244,54,45,,68,69,56,61,61,65,74,200,LB,Normal,False,False
Calem Nieuwenhof,80,50,195,,68,76,61,63,69,65,68,300,CM,Normal,False,False
Kristoffer Nordfeldt,433,56,46,,68,66,65,66,66,50,67,200,GK,Normal,False,False
Rhys Norrington-Davies,1794,14,50,,68,68,44,61,64,65,66,200,LB,Normal,False,False
Will Norris,1790,14,14,,68,69,67,69,69,44,65,200,GK,Normal,False,False
Ryan Nyambe,91,14,131,,68,78,35,56,65,64,73,200,RB,Normal,False,False
Benjamin Nygren,1788,1,46,,68,69,67,65,69,22,63,200,ST,Normal,False,False
Mark O'Hara,100805,50,42,,68,71,66,64,68,64,74,250,CM,Normal,False,False
Samuel Obeng,114510,308,117,,68,84,69,50,61,24,81,300,ST,Normal,False,False
Jáder Obrian,114161,39,56,,68,87,64,59,69,36,63,300,RM,Normal,False,False
Nedeljkovic,2,13,51,,68,81,43,63,67,63,63,300,RB,normal,False,False
Bouaddi,65,16,18,,68,75,57,66,72,53,67,250,CM,normal,False,False
Iván Gil Calero,467,54,45,,68,65,67,66,72,57,50,200,CM,normal,False,False
Roko Šimic,1961,14,10,,68,64,68,62,69,30,76,200,ST,normal,False,False
Kjetil Haug,1809,16,36,,68,69,67,68,69,45,68,350,GK,normal,False,False
Stephen Welsh,110724,4,42,,68,66,31,57,62,67,69,200,CB,normal,False,False
Anders Hagelskjær,1933,60,13,,68,57,48,61,59,67,73,200,CB,normal,False,False
Moustafa Zeidan,320,56,180,,68,61,64,68,73,52,67,600,CAM,normal,False,False
Anderson Julio,695,39,57,,68,82,66,61,69,33,62,200,ST,normal,False,False
Benjamin Kololli,110770,189,219,,68,70,67,64,71,54,68,200,LM,normal,False,False
Jin Su Kim,982,83,167,,68,81,45,62,65,60,74,200,LB,normal,False,False
Emerson Batalla,112670,1003,56,,68,83,62,59,70,28,55,450,RW,normal,False,False
Diego Gómez,1808,13,58,,68,75,63,65,69,59,72,350,CM,normal,False,False
Erencan Yardimci,10029,19,48,,68,76,64,52,67,28,72,200,ST,normal,False,False
Tim Handwerker,543,20,21,,68,81,50,59,65,61,69,200,LB,normal,False,False
Mats Seuntjens,1915,10,34,,68,75,68,68,67,51,71,300,ST,normal,False,False
Ronnie Edwards,15,14,14,,68,69,35,51,60,69,70,200,CB,normal,False,False
Tom Vandenberghe,674,4,7,,68,68,65,61,69,29,70,200,GK,normal,False,False
Lino Tempelmann,110500,20,21,,68,76,56,64,70,66,68,200,CM,normal,False,False
Gabriel Slonina,5,13,95,,68,70,65,63,70,45,65,200,GK,normal,False,False
Sang Woo Kang,1473,83,167,,68,77,65,67,69,58,67,200,LB,normal,False,False
Alexandru Pop,100757,330,39,,68,81,68,57,68,22,68,300,ST,normal,False,False
Lukáš Zima,100761,330,12,,68,69,66,62,67,42,69,300,GK,normal,False,False
Hee Kyun Lee,1473,83,167,,68,74,64,62,76,52,62,300,ST,normal,False,False
Jacob Karlstrøm,417,41,36,,68,68,66,69,69,38,66,300,GK,normal,False,False
Marvin Martins,111380,10,31,,68,75,50,59,58,68,75,350,CB,normal,False,False
Thiago Eduardo de Andrade,112828,39,54,,68,88,65,60,71,40,58,350,LM,normal,False,False
Nestory Irankunda,322,189,195,Quick+Step,68,94,70,61,70,43,73,400,RM,normal,False,False
Maximiliano Rodríguez Vejar,112689,353,55,,68,67,66,53,65,24,64,200,ST,normal,False,False
Gonzalo Morales,113044,353,52,,68,73,66,49,65,25,68,200,ST,normal,False,False
Nuno Miguel Reis Lima,113142,68,38,,67,64,31,41,43,68,68,200,CB,Normal,False,False
Marco Rente,1915,10,21,,67,83,29,45,51,66,75,350,CB,Normal,False,False
Andrés Rentería,131511,1014,56,,67,77,67,56,69,24,71,850,ST,Normal,False,False
Edisson Restrepo,112667,1014,56,,67,80,29,52,49,68,70,800,CB,Normal,False,False
Matteo Ricci,1837,32,27,,67,70,66,67,70,60,65,200,CDM,Normal,False,False
Rubén Darío Ríos,111006,1014,52,,67,65,60,65,66,60,60,500,CM,Normal,False,False
Rémy Riou,111817,17,18,,67,66,66,64,67,48,68,200,GK,Normal,False,False
Josh Risdon,111399,351,195,,67,74,48,58,62,63,80,300,RB,Normal,False,False
Lars Ritzka,110329,19,21,,67,69,46,61,63,62,68,200,LB,Normal,False,False
Braian Rivero,112689,353,52,,67,60,43,62,66,63,69,200,CDM,Normal,False,False
Blás Riveros,112670,1003,58,,67,78,36,59,71,59,66,500,LB,Normal,False,False
Haydon Roberts,1919,14,14,,67,71,47,62,67,64,68,200,LB,Normal,False,False
Alex Robertson,1961,14,195,,67,71,56,66,71,55,62,200,CAM,Normal,False,False
Matías Rocha,112513,308,60,,67,61,51,56,57,67,71,200,CB,Normal,False,False
Rúben Alexandre Rocha Lima,718,308,38,,67,60,56,66,67,67,66,200,CB,Normal,False,False
Luís Carlos Rocha Rodrigues,1438,308,38,,67,34,31,36,38,68,69,200,CB,Normal,False,False
Jamie Roche,1862,189,46,,67,69,53,58,64,66,74,200,CDM,Normal,False,False
Antônio Rodrigues,111928,39,54,,67,67,39,44,45,67,73,200,CB,Normal,False,False
Rúben da Rocha Rodrigues,1951,14,38,,67,71,63,65,68,38,60,200,CAM,Normal,False,False
Vicente Rodríguez,110989,1003,61,,67,66,59,65,66,66,66,450,CM,Normal,False,False
Ignacio Rodríguez,131463,308,60,,67,49,28,30,33,70,74,200,CB,Normal,False,False
Maximiliano Rodríguez,115472,353,52,,67,72,47,59,57,66,60,200,RB,Normal,False,False
Alberto Rodríguez Baró,110069,54,45,,67,51,29,46,48,68,58,200,CB,Normal,False,False
Alberto Rodríguez Martín,113146,2149,45,,67,54,35,50,47,68,70,200,CB,Normal,False,False
Alvaro Rodríguez Pérez,1854,54,45,,67,58,43,62,61,65,67,200,RB,Normal,False,False
Marco Rojas,111766,351,198,,67,75,65,64,71,45,38,200,LM,Normal,False,False
Esteban Rolón,111022,1014,52,,67,63,53,63,64,65,65,650,CDM,Normal,False,False
Filippo Romagna,111974,32,27,,67,35,32,49,56,70,57,200,CB,Normal,False,False
Fernando Román,101108,1014,58,,67,78,45,55,62,63,62,1100,LB,Normal,False,False
Alin Roman,110815,330,39,,67,73,63,66,68,34,59,200,CAM,Normal,False,False
Martin Suchomel,267,319,12,,67,70,38,55,60,64,73,200,LB,Normal,False,False
Marin Šverko,205,31,10,,67,66,37,55,60,66,76,200,CB,Normal,False,False
Yusuf Demir,325,68,4,,67,79,59,61,76,19,47,300,RM,Normal,False,False
Hanwen Deng,116361,2012,155,,67,82,57,60,66,61,71,300,RB,Normal,False,False
Will Dennis,1943,13,14,,67,70,65,63,69,33,66,200,GK,Normal,False,False
Enis Destan,436,68,48,,67,68,66,62,65,48,70,200,ST,Normal,False,False
Fousseni Diabaté,1862,189,126,,67,84,62,60,71,42,46,200,RW,Normal,False,False
Bambo Diaby,468,54,136,,67,67,32,54,57,63,79,200,CB,Normal,False,False
Abdoulaye Diaby,898,189,126,,67,61,27,41,41,64,82,300,CB,Normal,False,False
Lamine Diack,101028,68,136,,67,76,59,61,65,64,75,300,CDM,Normal,False,False
Djibril Diani,114640,39,18,,67,62,45,58,61,64,80,300,CDM,Normal,False,False
Ismael Diawara,433,56,126,,67,72,63,62,71,18,64,200,GK,Normal,False,False
Matisse Didden,1903,10,7,,67,54,36,55,57,64,77,300,CB,Normal,False,False
Thomas Didillon-Hödl,1907,10,18,,67,68,62,68,71,56,66,200,GK,Normal,False,False
Guillaume Dietsch,537,4,18,,67,69,65,63,70,19,63,200,GK,Normal,False,False
Ouparine Djoco,1815,17,119,,67,70,66,68,69,29,64,250,GK,Normal,False,False
Dejan Djokic,110770,189,47,,67,68,66,52,63,21,60,200,ST,Normal,False,False
Greg Docherty,89,60,42,,67,68,65,64,68,66,80,300,CM,Normal,False,False
Maciej Domański,114004,66,37,,67,69,66,66,69,56,68,450,CAM,Normal,False,False
Mehdi Dorval,1848,32,18,,67,73,36,57,66,59,63,200,RB,Normal,False,False
David Douline,324,189,18,,67,45,58,60,62,65,72,200,CDM,Normal,False,False
Oliver Dovin,1800,14,46,,67,68,65,66,68,45,66,200,GK,Normal,False,False
Stefan Dražić,100135,2210,51,,67,65,66,56,63,27,70,200,ST,Normal,False,False
Bryce Duke,111139,39,95,,67,68,58,69,71,46,58,200,CAM,Normal,False,False
Kyle Duncan,689,39,95,,67,83,44,51,67,63,71,300,RB,Normal,False,False
Chey Dunkley,1924,61,14,,67,49,36,42,49,65,79,200,CB,Normal,False,False
Pierre Dwomoh,1795,14,7,,67,72,54,66,73,55,72,200,CM,Normal,False,False
Patryk Dziczek,111086,66,37,,67,57,54,60,65,64,70,200,CDM,Normal,False,False
Joe Edwards,1929,14,14,,67,66,59,63,66,63,75,200,RB,Normal,False,False
Amine El Ouazzani,1896,308,129,,67,64,67,60,65,20,64,200,ST,Normal,False,False
Mario López Quintana,111329,1014,58,,67,59,30,41,41,67,76,500,CB,Normal,False,False
Alejandro López Sánchez,110242,54,45,,67,59,67,69,67,60,68,250,CDM,Normal,False,False
Simon Lorenz,111239,2076,21,,67,67,38,51,51,67,78,200,CB,Normal,False,False
Dylan Louiserre,62,17,18,,67,65,64,65,68,64,69,200,CDM,Normal,False,False
Felix Luckeneder,492,2076,4,,67,38,30,41,47,67,76,200,CB,Normal,False,False
Anderson Lucoqui,110500,20,98,,67,75,45,58,68,62,67,200,LB,Normal,False,False
Adam Lundqvist,711,56,46,,67,67,52,63,62,63,59,200,LB,Normal,False,False
Ramon Pascal Lundqvist,319,56,46,,67,66,67,68,69,58,63,200,CAM,Normal,False,False
Silviu Lung,308,330,39,,67,66,66,65,66,37,67,200,GK,Normal,False,False
Flavia Lüscher,116000,2215,47,,67,64,52,45,58,69,64,200,CB,Normal,False,False
Salem M'Bakata,110776,68,18,,67,83,31,59,61,63,71,300,RB,Normal,False,False
Youssouf M'Changama,294,17,214,,67,73,65,67,69,62,69,200,CM,Normal,False,False
Matt Macey,1935,61,14,,67,69,66,64,66,39,65,300,GK,Normal,False,False
Jack MacKenzie,77,50,42,,67,73,26,55,59,64,70,350,LB,Normal,False,False
Daniel Maderner,113616,80,4,,67,68,66,56,61,24,79,200,ST,Normal,False,False
Ignacio Maestro Puch,110093,353,52,,67,67,68,51,66,23,65,200,ST,Normal,False,False
Paris Maghoma,1925,13,14,,67,66,61,65,70,60,68,400,CM,Normal,False,False
Raffaele Maiello,1848,32,27,,67,69,60,64,70,57,67,200,CM,Normal,False,False
Mattia Maita,1848,32,27,,67,73,55,64,68,57,66,200,CM,Normal,False,False
Charalambos Makridis,531,20,21,,67,87,68,58,68,24,56,300,LM,Normal,False,False
Denil Maldonado,308,330,81,,67,62,31,43,43,67,74,200,CB,Normal,False,False
Mário Jorge Malico Paulino,114385,330,39,,67,65,56,65,60,62,69,200,LB,Normal,False,False
Maurice Malone,256,80,21,,67,76,66,63,68,31,70,200,ST,Normal,False,False
Mark Mampassi,100081,4,40,,67,68,40,54,59,66,70,200,CB,Normal,False,False
Marius Marin,110738,32,39,,67,75,57,67,67,64,72,200,CM,Normal,False,False
Higinio Marín Escavy,1854,54,45,,67,64,67,58,65,37,58,200,ST,Normal,False,False
Jovan Marković,114147,330,39,,67,75,65,52,70,31,72,200,ST,Normal,False,False
Artur Jorge Marques Amorim,489,308,38,,67,50,37,45,50,65,70,200,CB,Normal,False,False
Luca Marseiler,110502,20,21,,67,83,67,59,72,36,60,300,ST,Normal,False,False
Jefersson Martínez,101101,1003,56,,67,67,65,66,66,40,67,500,GK,Normal,False,False
Lukas Gütlbauer,111822,80,4,,66,70,61,59,68,41,62,200,GK,Normal,False,False
Julian Guttau,33,2076,21,,66,82,59,62,69,38,62,300,CAM,Normal,False,False
Brad Guzan,112885,39,95,,66,65,67,64,63,38,67,200,GK,Normal,False,False
Ana María Guzmán,21,2215,56,,66,65,47,56,65,62,63,500,LB,Normal,False,False
Darko Gyabi,1929,14,14,,66,59,50,60,64,64,71,200,CDM,Normal,False,False
Reeco Hackett,149,60,90,,66,80,65,60,65,50,66,300,LM,Normal,False,False
Maren Haile-Selassie,693,39,47,,66,82,60,59,68,42,62,200,RM,Normal,False,False
Daniel Håkans,873,66,17,,66,90,57,54,69,30,56,300,RW,Normal,False,False
Bradley Halliday,1804,61,14,,66,78,40,54,61,60,74,200,RB,Normal,False,False
Tom Hamer,149,60,14,Long+Throw,66,70,48,57,60,61,82,300,RB,Normal,False,False
CJ Hamilton,1926,60,25,,66,89,59,59,64,56,66,300,RB,Normal,False,False
Chan Hee Han,1474,83,167,,66,65,59,66,66,52,66,200,CM,Normal,False,False
Marek Hanousek,301,66,12,,66,45,60,60,53,66,68,200,CDM,Normal,False,False
Cedric Harenbrock,27,2076,21,,66,72,62,61,68,35,57,200,CAM,Normal,False,False
Cameron Harper,689,39,95,,66,86,58,52,70,49,58,300,RM,Normal,False,False
Jyllissa Harris,116306,2221,95,,66,53,39,50,55,69,60,200,CB,Normal,False,False
Florent Hasani,310,330,219,,66,74,62,59,67,35,66,200,RW,Normal,False,False
Jakob Haugaard,418,41,13,,66,65,66,71,64,40,64,300,GK,Normal,False,False
Eirik Haugan,417,41,36,,66,52,40,47,58,65,73,200,CB,Normal,False,False
Laurent Henkinet,232,4,7,,66,67,66,68,65,51,65,200,GK,Normal,False,False
Gustav Henriksson,700,56,46,,66,62,39,55,50,64,69,200,CB,Normal,False,False
Fabian Herbers,693,39,21,,66,65,62,63,65,57,70,250,RM,Normal,False,False
Philipp Hercher,110588,20,21,,66,76,59,61,62,59,71,200,RM,Normal,False,False
Andrés Hernández,112853,1014,61,,66,51,55,59,60,63,61,600,CDM,Normal,False,False
David Herold,1832,20,21,,66,65,36,56,65,62,66,200,LB,Normal,False,False
Jose Herrera,111019,1014,52,,66,77,63,61,67,26,56,450,RW,Normal,False,False
Dominik Hładun,110749,66,37,,66,69,65,65,67,34,64,200,GK,Normal,False,False
Patrick Hobsch,33,2076,21,,66,71,66,48,61,26,69,200,ST,Normal,False,False
Jake Hollman,114604,351,195,,66,72,59,62,69,60,64,200,CM,Normal,False,False
Tom Holmes,1923,14,14,,66,46,25,55,55,65,71,350,CB,Normal,False,False
Randall Rodríguez,101088,353,60,,66,71,57,74,66,27,62,200,GK,Normal,False,False
Lucas Rodríguez,112615,1014,60,,66,65,60,64,63,63,54,450,CDM,Normal,False,False
Pablo Rodríguez Delgado,456,54,45,,66,81,66,55,65,32,59,250,ST,Normal,False,False
David Rodríguez Ramos,260,54,45,,66,81,51,57,64,61,66,200,RB,Normal,False,False
Robin Roefs,1910,10,34,,66,64,66,64,68,18,63,300,GK,Normal,False,False
Fabian Rohner,1713,189,47,,66,88,58,55,68,51,54,300,RM,Normal,False,False
Marcel Rømer,15001,1,13,,66,56,51,60,63,63,77,200,CDM,Normal,False,False
Fernando Romero,111020,353,58,,66,64,69,54,62,25,68,200,ST,Normal,False,False
Álvaro Romero Morillo,260,54,45,,66,87,57,60,69,34,42,400,LM,Normal,False,False
Romario Rösch,110176,20,21,,66,80,57,58,68,55,63,200,LM,Normal,False,False
Max Rosenfelder,25,19,21,,66,58,22,48,51,67,61,200,CB,Normal,False,False
Mathias Ross,267,319,13,,66,38,32,52,54,67,73,200,CB,Normal,False,False
Baptiste Roux,131463,308,18,,66,58,39,55,57,66,69,200,CB,Normal,False,False
Jesús Ruiz Suárez,110242,54,45,,66,71,58,62,72,51,60,200,GK,Normal,False,False
Milan Rundić,114326,66,51,,66,67,37,41,48,64,75,200,CB,Normal,False,False
Espen Ruud,1456,41,36,,66,46,65,71,65,64,73,200,RB,Normal,False,False
Noah Wail Jacob Sadaoui,113299,2149,129,,66,81,65,57,66,31,66,200,LM,Normal,False,False
Richie Sagrado,205,31,7,,66,75,46,56,67,60,66,200,RM,Normal,False,False
Ibrahim Said,1443,1,133,,66,82,57,57,71,24,44,200,RW,Normal,False,False
Íñigo Sainz-Maza Serna,456,54,45,,66,71,36,58,64,63,70,200,CDM,Normal,False,False
Matheus Salgueiro Pains,131488,2012,54,,66,68,41,57,63,63,72,200,CDM,Normal,False,False
Lars-Jørgen Salvesen,300,41,36,,66,66,66,53,60,38,79,250,ST,Normal,False,False
Nicolas Samayoa,110815,330,78,,66,55,34,40,41,64,81,300,CB,Normal,False,False
Christian Joel Sánchez,459,54,73,,66,66,64,72,67,40,64,200,GK,Normal,False,False
Raúl Sánchez Sánchez,100852,54,45,,66,67,66,64,65,55,67,200,LM,Normal,False,False
Luca Sangalli Fuentes,573,54,45,,66,71,57,67,70,58,61,200,CM,Normal,False,False
Papa Amadou Diallo,68,17,136,,66,76,65,57,70,22,51,200,LM,Normal,False,False
Diomar Díaz,110990,1003,61,,66,79,68,63,67,47,66,850,CM,Normal,False,False
Victor Dican,110075,330,39,,66,69,54,53,59,65,82,200,CDM,Normal,False,False
Carlo Diez,131161,1014,59,,66,53,61,64,58,64,69,900,CDM,Normal,False,False
Emil Ceïde,298,41,36,,66,75,56,57,73,33,44,200,LW,Normal,False,False
Yuriel Celi,111014,1003,59,,66,69,65,62,68,51,63,650,CAM,Normal,False,False
Lucas Cepeda,110980,1003,55,,66,80,62,56,66,49,72,450,LW,Normal,False,False
Giuliano Cerato,110953,353,52,,66,71,47,60,63,63,52,250,RB,Normal,False,False
Tarık Çetin,101037,68,48,,66,65,66,62,72,20,64,200,GK,Normal,False,False
Willian Cevallos,113746,1014,57,,66,69,66,63,67,61,66,450,CDM,Normal,False,False
Leyser Chaverra,101103,1014,56,,66,78,29,48,63,59,69,450,RB,Normal,False,False
Wálter Chavez,113746,1014,57,,66,67,63,60,69,22,67,450,GK,Normal,False,False
Amin Cherni,1814,17,145,,66,72,33,54,60,59,62,200,LB,Normal,False,False
Dennis Chessa,110176,20,21,,66,70,60,63,67,51,60,200,RW,Normal,False,False
Michael Cheukoua,113616,80,103,,66,76,67,59,67,30,61,250,RM,Normal,False,False
Sunil Chhetri,113302,2149,159,,66,72,66,56,64,32,74,200,ST,Normal,False,False
Edward Chilufya,1516,1,147,,66,91,67,59,74,30,57,300,ST,Normal,False,False
Vlad Chiricheș,100761,330,39,,66,35,60,56,59,69,57,200,CB,Normal,False,False
Daijiro Chirino,100852,54,85,,66,80,34,55,62,61,71,200,RB,Normal,False,False
Aurelian Chițu,114147,330,39,,66,64,67,63,64,35,68,200,ST,Normal,False,False
Young Wook Cho,982,83,167,,66,81,66,57,69,29,68,300,ST,Normal,False,False
Ilyas Chouaref,110770,189,18,,66,75,63,62,70,27,60,200,CAM,Normal,False,False
Joris Chougrani,111659,17,18,,66,71,28,53,58,65,74,200,CB,Normal,False,False
Andreas Christodoulou,100135,2210,11,,66,70,65,63,68,45,67,200,GK,Normal,False,False
Manuel Cicconi,112493,32,27,,66,68,62,64,66,46,54,200,LM,Normal,False,False
Riccardo Ciervo,112168,32,27,,66,78,61,60,67,54,62,300,RM,Normal,False,False
Uğur Çiftçi,101041,68,48,,66,68,50,64,66,62,70,200,LB,Normal,False,False
Sadık Çiftpınar,111339,68,48,,66,71,25,40,49,66,70,200,CB,Normal,False,False
Brian Cipenga,100852,54,110,,66,83,59,59,69,33,65,200,LW,Normal,False,False
Cătălin Cîrjan,100757,330,39,,66,73,64,63,68,52,43,200,CAM,Normal,False,False
Ramazan Civelek,101020,68,48,,66,74,57,64,66,62,61,200,RM,Normal,False,False
Óscar Clemente Mues,1853,54,45,,66,67,56,67,63,49,47,4800,LM,Normal,False,False
Royscer Colpa,131511,1014,56,,66,68,52,55,58,66,72,450,CDM,Normal,False,False
Lautaro Comas,111006,1014,52,,66,80,64,61,66,25,42,850,LM,Normal,False,False
Emily Whelan,131363,2233,25,,66,63,66,56,65,51,60,200,ST,Normal,False,False
Niklas Wiemann,487,2076,21,,66,70,39,53,52,64,74,200,CB,Normal,False,False
Gustav Mendonca Wikheim,710,56,36,,66,84,57,59,72,44,54,200,LW,Normal,False,False
Randell Williams,4,60,14,,66,88,59,61,68,57,62,200,LB,Normal,False,False
Derrick Williams,112885,39,25,,66,66,46,58,62,63,77,200,CB,Normal,False,False
Brendan Wiredu,112260,61,14,,66,79,56,60,65,64,76,300,CB,Normal,False,False
Bobby Wood,691,39,95,,66,75,67,57,66,27,68,200,ST,Normal,False,False
Ben Woodburn,113926,61,50,,66,71,63,63,70,41,52,200,CAM,Normal,False,False
Scott Wootton,111766,351,14,,66,42,29,48,53,65,80,200,CB,Normal,False,False
Callum Wright,1929,14,14,,66,65,61,64,67,57,66,200,CM,Normal,False,False
Charlie Wyke,1480,61,14,,66,54,66,56,63,37,75,200,ST,Normal,False,False
Matthéo Xantippe,1805,17,18,,66,68,38,56,65,62,60,200,LB,Normal,False,False
Ayman Yahya,112139,350,183,,66,84,60,58,66,32,65,200,RM,Normal,False,False
Liyu Yang,111768,2012,155,,66,83,64,61,63,43,73,200,RW,Normal,False,False
William Yarbrough,111928,39,95,,66,65,64,66,66,58,66,300,GK,Normal,False,False
Dru Yearwood,114162,39,14,,66,73,54,59,68,64,77,200,CM,Normal,False,False
Kusini Yengi,1790,14,195,,66,81,65,54,68,30,79,300,ST,Normal,False,False
Erdoğan Yeşilyurt,741,68,48,,66,73,63,60,67,55,69,200,RM,Normal,False,False
Bertuğ Yıldırım,1860,53,48,,66,70,64,48,62,32,72,200,ST,Normal,False,False
Lily Yohannes,245,2229,95,,66,69,57,59,69,56,59,200,CM,Normal,False,False
Kyohei Yoshino,2056,83,163,,66,63,54,53,60,63,74,200,CDM,Normal,False,False
Jamie Young,112224,351,14,,66,65,66,64,67,48,65,200,GK,Normal,False,False
Wilitty Younoussa,111659,17,103,,66,70,48,59,71,67,56,200,CM,Normal,False,False
Bendjaloud Youssouf,111276,17,214,,66,74,50,59,64,58,65,200,RB,Normal,False,False
Griffin Yow,681,4,95,,66,65,63,60,69,33,47,200,RM,Normal,False,False
Il Lok Yun,1473,83,167,,66,70,57,62,67,63,61,200,RB,Normal,False,False
Suk Young Yun,112115,83,167,,66,72,53,59,61,62,73,550,LB,Normal,False,False
Cristian Zabala,112908,1003,52,,66,65,53,66,66,59,69,450,CM,Normal,False,False
Vasilis Zagaritis,111380,10,22,,66,81,42,54,63,60,62,300,LB,Normal,False,False
Nicolás Zalazar,101101,1003,52,,66,67,36,37,45,66,74,1600,CB,Normal,False,False
François Lajugie,131447,17,18,,65,63,37,53,55,65,73,200,RB,Normal,False,False
Niklas Lang,110178,2076,21,,65,70,22,40,51,66,63,200,CB,Normal,False,False
Michael Langer,34,20,4,,65,63,64,60,65,31,67,200,GK,Normal,False,False
Christopher Lannert,159,2076,21,,65,78,42,52,58,59,65,200,RB,Normal,False,False
Adrián Lapeña Ruiz,1867,54,45,,65,67,34,49,55,65,65,200,CB,Normal,False,False
Ariel Lassiter,693,39,72,,65,81,63,57,65,38,57,450,LM,Normal,False,False
Frederik Lauenborg,1786,1,13,,65,60,54,64,66,65,72,200,CM,Normal,False,False
Shayne Lavery,1944,60,35,,65,77,66,52,67,24,62,200,ST,Normal,False,False
Bosun Lawal,1806,14,25,,65,71,60,64,63,64,79,300,CM,Normal,False,False
Luke Le Roux,112126,56,140,,65,62,50,61,66,59,70,200,CDM,Normal,False,False
Miles Leaburn,89,60,14,,65,71,63,48,61,26,76,200,ST,Normal,False,False
Heber Leaños,112667,1014,53,,65,71,49,57,65,59,51,450,LB,Normal,False,False
Noé Lebreton,210,17,18,,65,67,54,63,68,62,61,200,CM,Normal,False,False
Jin Yong Lee,2055,83,167,,65,59,48,61,64,63,73,200,CM,Normal,False,False
Min Gi Lee,112258,83,167,,65,76,35,55,64,58,65,200,LB,Normal,False,False
Hyun Sik Lee,2055,83,167,,65,72,54,63,69,57,66,200,RM,Normal,False,False
Yong Rae Lee,2056,83,167,,65,35,54,66,61,57,70,200,CM,Normal,False,False
Nicolas Lemaître,294,17,18,,65,68,64,62,65,33,66,200,GK,Normal,False,False
Geoffrey Lembet,74,16,105,,65,66,59,62,71,39,65,400,GK,Normal,False,False
Dexter Lembikisa,110,13,82,,65,83,43,55,60,60,60,300,RB,Normal,False,False
Jakob Lemmer,503,2076,21,,65,76,60,60,69,31,63,200,RW,Normal,False,False
Harry Leonard,3,14,14,,65,73,66,51,65,36,60,200,ST,Normal,False,False
Jonathan Lewis,694,39,95,,65,77,66,60,71,29,57,200,ST,Normal,False,False
Fedde Leysen,2014,4,7,,65,54,38,50,49,65,69,200,CB,Normal,False,False
Danny Leyva,111144,39,95,,65,64,59,60,65,52,55,200,CM,Normal,False,False
Ke Li,111768,2012,155,,65,75,61,62,66,62,69,1000,CM,Normal,False,False
Yuanyi Li,111724,2012,155,,65,72,60,63,62,60,75,200,CM,Normal,False,False
Nuoheng Liang,112163,2012,158,,65,55,27,43,40,65,72,200,CB,Normal,False,False
Lisheng Liao,111724,2012,155,,65,71,61,62,64,64,66,200,CDM,Normal,False,False
Isac Lidberg,110502,20,46,,65,77,60,52,60,39,81,300,ST,Normal,False,False
Ricky-Jade Jones,1938,60,14,,65,91,63,56,65,28,63,3900,ST,Normal,False,False
Lukas Jonsson,487,2076,46,,65,66,63,64,64,37,66,200,GK,Normal,False,False
Patrick Joosten,1907,10,34,,65,79,67,58,67,36,59,350,LW,Normal,False,False
